time_s,x_vel,y_vel,z_vel,base_vel,shoulder_vel,elbow_vel,wrist_vel
3.084211791981943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6531847500009462,0.14363525807857513,2.668563752195041e-07,-0.5134133100509644,5.956036943643994e-07,0.5069773197174072,0.741339921951294,1.2305378938037848e-10
3.828790832980303,0.12916682660579681,1.1431637148007212e-07,-1.0682563781738281,2.166215438137442e-07,1.1453198194503784,1.436725378036499,1.8479835717233328e-10
4.02034283298417,0.14495249092578888,1.7159808862743375e-07,0.20983242988586426,3.6876687659059826e-07,0.10244192183017731,-0.7433294057846069,0.01640971377491951
4.210160124988761,0.14727137982845306,-0.00010233749344479293,0.058341771364212036,-0.0002086596650769934,0.30147722363471985,-0.5883181691169739,-0.004635330755263567
4.3895188749884255,0.1547178030014038,-1.123489937526756e-06,-0.1701226681470871,5.267764322525181e-07,0.6059862375259399,-0.38436493277549744,-0.012849834747612476
4.561037874984322,0.15228129923343658,-6.590678935936012e-07,-0.04244670271873474,1.147648163168924e-06,0.43979546427726746,-0.5304462313652039,-0.010416163131594658
4.737625999987358,0.15117450058460236,-1.2915060665363853e-07,-0.006563425064086914,1.4504784076052601e-06,0.39423123002052307,-0.582042396068573,-0.003061991883441806
4.911975750001147,0.14834237098693848,8.538085239706561e-06,0.006739899516105652,1.618136593606323e-05,0.37394800782203674,-0.6040300130844116,0.00904528982937336
5.088056292006513,0.14232727885246277,-4.882647317572264e-06,0.018384650349617004,-8.088514732662588e-06,0.3494913876056671,-0.6112367510795593,0.008615606464445591
5.272250999987591,-0.050401367247104645,8.389475260628387e-05,-0.11034303903579712,0.00015070840890984982,0.00130044377874583,0.3111075758934021,0.008616047911345959
5.446336291992338,-0.00019838492153212428,0.00011912428453797475,-0.0010460021439939737,0.0002122248988598585,0.00077105249511078,0.0017477782675996423,-0.01552132423967123
5.621075582981575,0.0001357755099888891,1.8583292330731638e-05,-7.2030074079521e-05,3.309471139800735e-05,0.00044277936103753746,-0.0005031690816394985,-0.0001402408815920353
5.795478457992431,9.797413076739758e-05,2.2145895854919218e-05,-0.0001233216462424025,3.9442387787858024e-05,0.00040739489486441016,-0.0003003615129273385,0.0005851188907399774
5.975702416995773,0.0004016323364339769,1.86289798875805e-05,0.0005786035326309502,3.3148789952974766e-05,0.00033468561014160514,-0.0021847644820809364,-0.00016453413991257548
6.161824791983236,0.0004340209416113794,-5.459872681967681e-06,0.0006479883450083435,-9.766204129846301e-06,0.00033372195321135223,-0.00238098856061697,0.0025993993040174246
6.349853749998147,9.971689723897725e-05,2.4211038180510513e-05,-0.0001626192533876747,4.311521479394287e-05,0.0004603410488925874,-0.00027311916346661747,-0.00031949675758369267
6.551861874992028,5.590061118709855e-05,2.391528687439859e-05,-0.0002555280225351453,4.2591203964548185e-05,0.0004604911955539137,-8.563820301787928e-06,-0.0002847246068995446
6.727109625004232,6.0214471886865795e-05,2.411064451735001e-05,-0.00019484908261802047,4.2937230318784714e-05,0.0003970074758399278,-7.994244515430182e-05,-0.00028717020177282393
6.927655292005511,3.451800512266345e-05,2.0183339074719697e-05,-0.00024799053790047765,3.5943878174293786e-05,0.00039542297599837184,7.40386894904077e-05,6.376895908033475e-05
7.10765416698996,8.653051918372512e-05,2.3472352040698752e-05,-0.0001403385540470481,4.1793966374825686e-05,0.00039850579923950136,-0.00023773673456162214,-0.00023574712395202368
7.283017916983226,3.641696093836799e-05,1.9705012164195068e-05,-0.00024373288033530116,3.508925874484703e-05,0.00039511191425845027,6.236455374164507e-05,5.141775181982666e-05
7.470738667005207,0.00011446408461779356,2.457170376146678e-05,-8.329050615429878e-05,4.374460695544258e-05,0.00040111568523570895,-0.0004045352397952229,-0.0003316391375847161
7.645769249997102,0.00032884295796975493,1.2919752407469787e-05,0.0003805914893746376,2.2960419300943613e-05,0.0003891698725055903,-0.0017074960051104426,0.0006378956022672355
7.820984749996569,0.00035239214776083827,1.6740095816203393e-05,0.0004776341374963522,2.97572751151165e-05,0.00033115322003141046,-0.0018912176601588726,-0.00011385024117771536
7.996496207983,0.0003841840079985559,1.1357740731909871e-05,0.0004968290450051427,2.0164896341157146e-05,0.0003904940385837108,-0.002040885156020522,0.0009401176357641816
8.173380249994807,0.00035631944774650037,1.7010483134072274e-05,0.0004856004670727998,3.0232320568757132e-05,0.0003316880320198834,-0.0019147599814459682,-0.00013150311133358628
8.34841866698116,6.431260408135131e-05,2.189944098063279e-05,-0.0002386739943176508,3.8984868297120556e-05,0.0004615914076566696,-5.856125790160149e-05,-0.00025745719904080033
8.544037291983841,0.00010358996223658323,1.8192238712799735e-05,-0.0001040549686877057,3.237541386624798e-05,0.00039832989568822086,-0.00034097733441740274,0.0003655620675999671
8.71967950000544,0.00013938461779616773,2.344022323086392e-05,-2.910378680098802e-05,4.171187538304366e-05,0.0003994472499471158,-0.0005563788581639528,-0.0005626205238513649
8.893048333004117,3.980232941103168e-05,2.1773596017737873e-05,-0.00023637661070097238,3.876098708133213e-05,0.00039479686529375613,4.173908746452071e-05,-0.0002053123025689274
9.071189124981174,-6.945847417227924e-07,2.0290233806008473e-05,-0.00032885829568840563,3.6126362829236314e-05,0.00040295900544151664,0.0002922044659499079,-0.00024182254855986685
9.24781966698356,0.00010104075772687793,2.216824213974178e-05,-0.00010938978812191635,3.944891432183795e-05,0.00039825294516049325,-0.0003257054486311972,6.4493656282138545e-06
9.416224207991036,0.00036185747012495995,4.074812295584707e-06,0.000495804357342422,7.180146440077806e-06,0.0003339209361001849,-0.0019473484717309475,0.001213220995850861
9.598876167001436,3.002165976795368e-05,1.909510865516495e-05,-0.0002609075454529375,3.398915214347653e-05,0.0003994271392002702,0.00010415894212201238,-0.00032428361009806395
9.771753292006906,8.996474207378924e-05,1.9072900613537058e-05,-0.0001365890639135614,3.393561200937256e-05,0.00040282931877300143,-0.0002555641403887421,0.0005959225818514824
9.95420787500916,0.00015260689542628825,2.0467878130148165e-05,-1.8709397409111261e-06,3.640347858890891e-05,0.0004004882066510618,-0.0006357242236845195,-0.0001645922166062519
10.127738207986113,0.0003979085595346987,1.0294954336131923e-05,0.0005283687496557832,1.823532147682272e-05,0.00038812076672911644,-0.0021268625278025866,0.0009487010538578033
10.30066354200244,6.353524804580957e-05,1.669366429268848e-05,-0.00018713421013671905,2.970186687889509e-05,0.00039605554775334895,-0.0001007371029118076,0.00016033646534197032
10.473123250005301,0.00010522121010581031,2.125195533153601e-05,-9.967735968530178e-05,3.780492625082843e-05,0.0003972189442720264,-0.0003518217708915472,1.0666282832971774e-05
10.664894291985547,0.00036321397055871785,3.4791225971275708e-06,0.000499730696901679,6.103128271206515e-06,0.0003329868777655065,-0.0019569736905395985,0.001209873124025762
10.840823292004643,2.9414846721920185e-05,1.8762211766443215e-05,-0.00026325983344577253,3.338884198456071e-05,0.0004006556700915098,0.00010876070155063644,-0.0003292580076958984
11.022842999984277,4.2204639612464234e-05,1.957875610969495e-05,-0.00023753292043693364,3.483791442704387e-05,0.00040237148641608655,3.2690088119124994e-05,0.00011181750596733764
11.193492249993142,0.00010313276288798079,1.4391493095899932e-05,-0.00010292527440469712,2.5587862182874233e-05,0.00039576992276124656,-0.00034030090318992734,0.0006000080611556768
11.373583417007467,0.00010651252523530275,1.990316013689153e-05,-9.686958219390363e-05,3.5395623854128644e-05,0.0003971443511545658,-0.0003597692120820284,-0.00031406315974891186
11.592907124984777,-6.724960257997736e-06,1.8787559383781627e-05,-0.0003384027222637087,3.3439537219237536e-05,0.0003987163654528558,0.0003258868819102645,-4.783741678693332e-05
11.785416124999756,-2.1458683477248996e-05,2.0800875063287094e-05,-0.0004205665027257055,3.702586764120497e-05,0.00046129952534101903,0.0004597720690071583,-0.0007071448490023613
12.012653374986257,3.626578109106049e-05,1.8786426153383218e-05,-0.0002477703965269029,3.342350828461349e-05,0.0003994142170995474,6.650087743764743e-05,9.304781997343525e-05
12.20889129198622,0.00010197667143074796,1.3996842426422518e-05,-0.00010381469473941252,2.487954407115467e-05,0.00039385425043292344,-0.0003347666934132576,0.0005990667850710452
12.429601042007562,0.0001056382607202977,1.9903434804291464e-05,-9.736554056871682e-05,3.538864984875545e-05,0.00039548357017338276,-0.00035576304071582854,-0.00031064837821759284
12.611218082980486,0.0001339628070127219,1.5177737623162102e-05,-4.0970451664179564e-05,2.6968938982463442e-05,0.0004000560147687793,-0.000523771857842803,0.0005216224817559123
12.834158499987097,-0.007107603829354048,-1.2278068197701941e-06,0.021464817225933075,-3.606668386169076e-08,-0.04485670477151871,0.010603485628962517,0.0005215478013269603
13.126098874985473,-0.015416890382766724,-2.6424236239108723e-06,0.044233664870262146,-4.149241661366432e-08,-0.09389535337686539,0.023811636492609978,0.0005215478013269603
13.41175062500406,-0.025421135127544403,-4.350226845417637e-06,0.06880272924900055,-4.8587931900101466e-08,-0.1483602076768875,0.03967757523059845,0.0005215478013269603
13.746694166999077,-0.03764845430850983,-6.4292512433894444e-06,0.095415398478508,-5.7803671182909966e-08,-0.20910562574863434,0.05810508504509926,0.0005215483834035695
14.045659750001505,-0.05348902940750122,-9.125389624387026e-06,0.1253265142440796,-7.589507333705114e-08,-0.2801387310028076,0.08065547049045563,0.0005215494311414659
14.2808144169976,-0.0755750834941864,-1.290553427679697e-05,0.1609754115343094,-1.0322681021079916e-07,-0.36938583850860596,0.11057960242033005,0.0005215515848249197
14.528273832984269,-0.1066102683544159,-1.81903233169578e-05,0.2037661075592041,-1.3958204192476842e-07,-0.4826185405254364,0.14874036610126495,0.0005215557175688446
14.845103957981337,-0.15114831924438477,-2.5781224394449964e-05,0.255725234746933,-1.9735756495720125e-07,-0.6293247938156128,0.1964697241783142,0.0005215636338107288
15.112054541998077,-0.2154943346977234,-3.675524931168184e-05,0.31779733300209045,-2.8135451657362864e-07,-0.8196250200271606,0.2528007924556732,0.0005215784185566008
15.41794812498847,-0.31059446930885315,-5.292805144563317e-05,0.3905676305294037,-4.0908932419370103e-07,-1.0708752870559692,0.3161890506744385,0.0005216069403104484
15.66226466698572,-0.4583415389060974,-7.805019413353875e-05,0.47412630915641785,-6.136807542134193e-07,-1.4197555780410767,0.38573774695396423,0.0005216638091951609
15.886015041993232,-0.6930296421051025,-0.00011794758029282093,0.5556193590164185,-9.338050972473866e-07,-1.9113870859146118,0.44705578684806824,0.0005217837169766426
16.124531957990257,-1.0679895877838135,-0.00018147812807001173,0.5898951888084412,-1.3621387324747047e-06,-2.6040587425231934,0.4593459367752075,0.0005220524035394192
16.37674320800579,-1.659732460975647,-0.00028138954075984657,0.4480724036693573,-1.7829337366492837e-06,-3.580265760421753,0.330365926027298,0.0005226922803558409
16.623638874996686,-2.4860105514526367,-0.0004207370802760124,-0.22151896357536316,-1.4056623740543728e-06,-4.883955955505371,-0.1538107544183731,0.0005242990446276963
16.871390874992358,-0.8490424156188965,-0.00014368613483384252,0.2859690189361572,-1.564705598866567e-06,0.34833526611328125,-2.6455929279327393,0.000527337659150362
17.108580792002613,-1.315393090248108,-0.000222910224692896,-0.13483034074306488,-6.847773761364806e-07,0.02001705765724182,-3.4339394569396973,0.0005282408092170954
17.35036037498503,-1.553328275680542,-0.0002635125711094588,-0.8706732392311096,-2.923881403660289e-08,0.0008614016114734113,-4.590829849243164,0.0005300671327859163
17.58627920798608,-1.1724436283111572,-0.00020042316464241594,-2.036773681640625,1.8515413557906868e-06,0.00037020197487436235,-6.057708263397217,0.0005334866000339389
17.83859116700478,0.001861523138359189,1.676549459261878e-07,0.18522174656391144,2.1919248638369027e-07,0.051226116716861725,0.3807157278060913,0.0005387983983382583
18.081256667006528,0.00018421813729219139,2.7989754514123888e-08,0.01047652680426836,4.9562820514381656e-09,0.002375959185883403,0.022517072036862373,0.0005388043355196714
18.330164291983237,3.968211603933014e-05,6.755899395471943e-09,0.0006962200859561563,7.337480623093029e-11,0.0004937657504342496,0.0008624792681075633,0.0005388043355196714
18.57658791699214,4.3673520849552006e-05,7.375113852958748e-09,0.0007089109276421368,4.529169053690829e-11,0.0005425632698461413,0.0008030955796130002,0.0005388043355196714
18.826624207984423,4.956725024385378e-05,8.457653244420271e-09,0.0008270931430160999,-1.6348056589010618e-11,0.0006144473445601761,0.0009720275411382318,0.0005388043355196714
19.084427666995907,6.180200580274686e-05,1.0512859915934314e-08,0.0010825707577168941,-3.2812825807165824e-12,0.0007637812523171306,0.0013486469397321343,0.0005388043355196714
19.338876916997833,0.0002872152836062014,4.656271102021492e-08,0.0030163880437612534,3.1221099039413502e-09,0.0035535877104848623,0.001067589269950986,0.0005388043355196714
19.606829416996334,0.0016228100284934044,2.737660338425485e-07,0.018070369958877563,3.216421129437208e-09,0.019713427871465683,0.009373565204441547,0.0005388043355196714
19.868966417008778,0.0031022930052131414,5.26638473274943e-07,0.03335603326559067,3.6536333958281375e-09,0.03615932539105415,0.01775878295302391,0.0005388045683503151
20.13542145799147,0.00486205518245697,8.250029850387364e-07,0.04894041270017624,4.4843559976470715e-09,0.053298670798540115,0.02565041370689869,0.0005388053832575679
20.40424804200302,0.007049321662634611,1.1925327498829574e-06,0.06502198427915573,5.7367546268949354e-09,0.07154388725757599,0.03281576931476593,0.0005388068966567516
20.696978041989496,0.009832536801695824,1.6709202554920921e-06,0.08183211088180542,7.482319652751812e-09,0.09134332835674286,0.03905707970261574,0.0005388096324168146
20.98075695798616,0.013417918235063553,2.274726512041525e-06,0.09966680407524109,9.845446236056432e-09,0.11323541402816772,0.044200599193573,0.0005388138815760612
21.26638366698171,0.01807093620300293,3.0627627438661875e-06,0.11891018599271774,1.302909602429736e-08,0.1378888040781021,0.048096612095832825,0.000538820109795779
21.551135041983798,0.024148769676685333,4.086014087079093e-06,0.14005963504314423,1.731193499665551e-08,0.16614775359630585,0.0506228469312191,0.0005388288991525769
21.840904124983354,0.032139185816049576,5.444570888357703e-06,0.16371768712997437,2.3097825874174305e-08,0.19901911914348602,0.05172762647271156,0.0005388411227613688
22.14268562500365,0.04271852970123291,7.233784799609566e-06,0.1905946135520935,3.098767820119974e-08,0.2376887947320938,0.051469121128320694,0.0005388579447753727
22.445690833003027,0.05687343329191208,9.644629244576208e-06,0.22162078320980072,4.201834968853291e-08,0.28377240896224976,0.04994914308190346,0.0005388808203861117
22.77146674998221,0.07607397437095642,1.289733154408168e-05,0.2579982280731201,5.7630995087265546e-08,0.3394915461540222,0.0473223477602005,0.000538912252523005
23.095261374983238,0.10255225002765656,1.7381453289999627e-05,0.3012431263923645,8.043144106295586e-08,0.40791845321655273,0.04382698982954025,0.0005389559082686901
23.412456791993463,0.13978129625320435,2.3674108888371848e-05,0.35323578119277954,1.1433565560992065e-07,0.4934232831001282,0.03980911150574684,0.0005390174919739366
23.727238249994116,0.19323468208312988,3.2762600312707946e-05,0.41606590151786804,1.6601678964889288e-07,0.6021353006362915,0.03588211536407471,0.0005391066079027951
24.061010250006802,0.27173885703086853,4.6042427129577845e-05,0.4916958212852478,2.462643635681161e-07,0.742959201335907,0.033076461404561996,0.0005392392631620169
24.41104904198437,0.38968056440353394,6.603069778066128e-05,0.5806698799133301,3.7355604831645906e-07,0.9288261532783508,0.033279214054346085,0.0005394437466748059
24.74396049999632,0.5708460807800293,9.682542440714315e-05,0.6789959669113159,5.783937808701012e-07,1.1792888641357422,0.03983993083238602,0.0005397719796746969
25.076770499988925,0.8540564179420471,0.00014491159527096897,0.769463300704956,9.090164212466334e-07,1.5240834951400757,0.05899180844426155,0.0005403238465078175
25.401820917002624,1.298933982849121,0.0002205846831202507,0.79964679479599,1.4265607433117111e-06,2.0090293884277344,0.10241610556840897,0.0005413000471889973
25.72730883298209,1.977776288986206,0.00033668402465991676,0.6282408237457275,2.1367359295254573e-06,2.7042899131774902,0.19179624319076538,0.0005431254976429045
26.080764582991833,2.8903112411499023,0.0004934884491376579,-0.0856747180223465,2.663397708602133e-06,3.714099407196045,0.3644888699054718,0.0005467366427183151
26.422006042004796,3.5834426879882812,0.0006130528636276722,-1.9811805486679077,1.1395113688195124e-06,5.173277854919434,0.6697728633880615,0.0005542170256376266
26.76430720798089,2.2002451419830322,0.00037053966661915183,-5.321137428283691,-7.077965619828319e-06,7.189489841461182,1.1021125316619873,0.0005698513123206794
